Path,Sample,MajorBasin,MinorBasin,Year,Number
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_043_sorted_proper_rmdup.bam,CAR_GOC_2017_043,CAR,GOC,2017,043
/home/amilzz/projects/LCT/SOMM371/bam/CAR_GOC_2017_044_sorted_proper_rmdup.bam,CAR_GOC_2017_044,CAR,GOC,2017,044
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_045_sorted_proper_rmdup.bam,CAR_MUR_2017_045,CAR,MUR,2017,045
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_046_sorted_proper_rmdup.bam,CAR_MUR_2017_046,CAR,MUR,2017,046
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_047_sorted_proper_rmdup.bam,CAR_MUR_2017_047,CAR,MUR,2017,047
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_048_sorted_proper_rmdup.bam,CAR_MUR_2017_048,CAR,MUR,2017,048
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_049_sorted_proper_rmdup.bam,CAR_MUR_2017_049,CAR,MUR,2017,049
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_050_sorted_proper_rmdup.bam,CAR_MUR_2017_050,CAR,MUR,2017,050
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_051_sorted_proper_rmdup.bam,CAR_MUR_2017_051,CAR,MUR,2017,051
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_054_sorted_proper_rmdup.bam,CAR_MUR_2017_054,CAR,MUR,2017,054
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_055_sorted_proper_rmdup.bam,CAR_MUR_2017_055,CAR,MUR,2017,055
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_056_sorted_proper_rmdup.bam,CAR_MUR_2017_056,CAR,MUR,2017,056
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_058_sorted_proper_rmdup.bam,CAR_MUR_2017_058,CAR,MUR,2017,058
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_059_sorted_proper_rmdup.bam,CAR_MUR_2017_059,CAR,MUR,2017,059
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_060_sorted_proper_rmdup.bam,CAR_MUR_2017_060,CAR,MUR,2017,060
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_061_sorted_proper_rmdup.bam,CAR_MUR_2017_061,CAR,MUR,2017,061
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_064_sorted_proper_rmdup.bam,CAR_MUR_2017_064,CAR,MUR,2017,064
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_065_sorted_proper_rmdup.bam,CAR_MUR_2017_065,CAR,MUR,2017,065
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_067_sorted_proper_rmdup.bam,CAR_MUR_2017_067,CAR,MUR,2017,067
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_068_sorted_proper_rmdup.bam,CAR_MUR_2017_068,CAR,MUR,2017,068
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_070_sorted_proper_rmdup.bam,CAR_MUR_2017_070,CAR,MUR,2017,070
/home/amilzz/projects/LCT/SOMM371/bam/CAR_MUR_2017_071_sorted_proper_rmdup.bam,CAR_MUR_2017_071,CAR,MUR,2017,071
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_072_sorted_proper_rmdup.bam,CAR_POI_2017_072,CAR,POI,2017,072
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_073_sorted_proper_rmdup.bam,CAR_POI_2017_073,CAR,POI,2017,073
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_075_sorted_proper_rmdup.bam,CAR_POI_2017_075,CAR,POI,2017,075
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_077_sorted_proper_rmdup.bam,CAR_POI_2017_077,CAR,POI,2017,077
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_078_sorted_proper_rmdup.bam,CAR_POI_2017_078,CAR,POI,2017,078
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_080_sorted_proper_rmdup.bam,CAR_POI_2017_080,CAR,POI,2017,080
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_081_sorted_proper_rmdup.bam,CAR_POI_2017_081,CAR,POI,2017,081
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_082_sorted_proper_rmdup.bam,CAR_POI_2017_082,CAR,POI,2017,082
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_083_sorted_proper_rmdup.bam,CAR_POI_2017_083,CAR,POI,2017,083
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_085_sorted_proper_rmdup.bam,CAR_POI_2017_085,CAR,POI,2017,085
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_087_sorted_proper_rmdup.bam,CAR_POI_2017_087,CAR,POI,2017,087
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_089_sorted_proper_rmdup.bam,CAR_POI_2017_089,CAR,POI,2017,089
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_092_sorted_proper_rmdup.bam,CAR_POI_2017_092,CAR,POI,2017,092
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_093_sorted_proper_rmdup.bam,CAR_POI_2017_093,CAR,POI,2017,093
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_094_sorted_proper_rmdup.bam,CAR_POI_2017_094,CAR,POI,2017,094
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_096_sorted_proper_rmdup.bam,CAR_POI_2017_096,CAR,POI,2017,096
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_098_sorted_proper_rmdup.bam,CAR_POI_2017_098,CAR,POI,2017,098
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_099_sorted_proper_rmdup.bam,CAR_POI_2017_099,CAR,POI,2017,099
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_100_sorted_proper_rmdup.bam,CAR_POI_2017_100,CAR,POI,2017,100
/home/amilzz/projects/LCT/SOMM371/bam/CAR_POI_2017_101_sorted_proper_rmdup.bam,CAR_POI_2017_101,CAR,POI,2017,101
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_001_sorted_proper_rmdup.bam,EFH_NFC_2012_001,EFH,NFC,2012,001
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_002_sorted_proper_rmdup.bam,EFH_NFC_2012_002,EFH,NFC,2012,002
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_003_sorted_proper_rmdup.bam,EFH_NFC_2012_003,EFH,NFC,2012,003
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_004_sorted_proper_rmdup.bam,EFH_NFC_2012_004,EFH,NFC,2012,004
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_005_sorted_proper_rmdup.bam,EFH_NFC_2012_005,EFH,NFC,2012,005
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_006_sorted_proper_rmdup.bam,EFH_NFC_2012_006,EFH,NFC,2012,006
/home/amilzz/projects/LCT/SOMM371/bam/EFH_NFC_2012_007_sorted_proper_rmdup.bam,EFH_NFC_2012_007,EFH,NFC,2012,007
