Plate,SampleID,watershedCode,Location,Metacode,Species,Group,SiteID,Watershed_basin,Sampling_Year,Starting_Material
alignWWH1_PL9,3103-337,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-338,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-339,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-345,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-346,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-353,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-354,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-361,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-362,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-369,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-370,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-377,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-378,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-385,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-386,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-387,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-393,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-394,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-395,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-401,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-402,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-403,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-409,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-410,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-411,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-417,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-418,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-425,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-426,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-433,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-434,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-435,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-436,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-437,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-438,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-439,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-440,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-441,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-442,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-443,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-444,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-445,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-446,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-447,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-448,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-449,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-450,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-451,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-452,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-453,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-454,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-455,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-456,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-457,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-458,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-459,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-460,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-461,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-462,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-463,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-464,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-465,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-466,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-467,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-468,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-469,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-470,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-471,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-472,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-473,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-474,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-475,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-476,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-477,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-478,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-479,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-480,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-481,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-482,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-483,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-489,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-490,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-491,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-497,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-498,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-505,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-506,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-513,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-514,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-521,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH1_PL9,3103-522,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-484,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-485,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-492,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-494,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-495,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-496,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-499,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-500,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-501,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-502,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-503,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-504,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-507,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-508,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-509,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-510,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-511,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-512,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-515,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-516,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-517,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-518,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-519,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-520,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-523,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-524,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-525,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-526,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-527,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-528,WC,WC,WWH_WC,Lahontan Cutthroat Trout,LCT,,Willow Creek,2020,Fin clips
alignWWH2_pl10,3103-577,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-578,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-579,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-580,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-581,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-582,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-583,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-584,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-585,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-586,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-587,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-588,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-589,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-590,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-591,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-592,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-593,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-594,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-595,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-596,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-597,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-598,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-599,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-600,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-601,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-602,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-603,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-604,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-605,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-606,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-607,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-608,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-609,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-610,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-611,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-612,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-613,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
alignWWH2_pl10,3103-614,LWHC,LWHC,WWH_LWHC,Lahontan Cutthroat Trout,LCT,WWH,Little Whitehorse Creek,2020,Fin clips
